"Date","Price","Open","High","Low","Vol.","Change %"
"May 30, 2019","117.91","117.91","117.94","117.91","0.45K","0.00%"
"May 29, 2019","117.91","117.91","117.91","117.91","-","0.00%"
"May 28, 2019","117.91","117.91","117.91","117.91","-","-0.01%"
"May 27, 2019","117.92","117.92","117.92","117.92","-","0.00%"
"May 24, 2019","117.92","117.92","117.92","117.92","-","0.00%"
"May 23, 2019","117.92","117.92","117.92","117.92","-","0.00%"
"May 22, 2019","117.92","117.92","117.92","117.92","-","0.00%"
"May 21, 2019","117.92","117.92","117.92","117.92","-","0.00%"
"May 20, 2019","117.92","117.93","117.93","117.92","-","-0.01%"
"May 17, 2019","117.93","117.93","117.93","117.93","-","-0.01%"
"May 16, 2019","117.94","117.93","117.94","117.93","-","0.00%"
"May 15, 2019","117.94","117.94","117.94","117.94","-","0.00%"
"May 14, 2019","117.94","117.94","117.94","117.94","-","0.00%"
"May 13, 2019","117.94","117.94","117.97","117.94","5.34K","-0.01%"
"May 10, 2019","117.95","117.95","117.97","117.95","5.34K","0.00%"
"May 09, 2019","117.95","117.95","117.95","117.95","-","0.00%"
"May 08, 2019","117.95","117.95","117.95","117.95","-","0.00%"
"May 07, 2019","117.95","117.95","117.95","117.95","-","0.00%"
"May 06, 2019","117.95","117.95","117.95","117.95","-","-0.01%"
"May 03, 2019","117.96","117.96","117.96","117.96","-","0.00%"
"May 02, 2019","117.96","117.95","117.96","117.95","-","0.00%"
"Apr 30, 2019","117.96","117.96","117.96","117.96","-","-0.01%"
"Apr 29, 2019","117.97","117.98","117.99","117.97","0.00K","-0.01%"
"Apr 26, 2019","117.98","117.97","117.98","117.97","-","0.01%"
"Apr 25, 2019","117.97","117.97","117.97","117.97","-","0.00%"
"Apr 24, 2019","117.97","117.97","117.97","117.97","-","0.00%"
